"Data Source","World Development Indicators",

"Last Updated Date","2026-01-28",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024",
"Turkmenistan","TKM","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.03080034","4.7660532","4.10696697","4.97849178","6.18652296","5.58886814","4.92075682","3.09328628","3.45380449","2.81471276","3.20879436","3.22296","3.34203553","3.96929264","4.25741673","5.01652908","5.58718491","5.82361221","5.55298042","5.5522337","5.57226086","5.49196625","5.37103748","5.49789095","",
"Latin America & the Caribbean (IDA & IBRD countries)","TLA","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.3787639286004","6.43873275653323","6.29410905767221","6.51934575389067","6.60179318629483","6.66335555019692","6.71016409784094","6.833279408346","6.89546366608902","7.44635215885923","7.18180809548772","7.09226413390174","7.11522465320772","7.26223581715401","7.38666588773132","7.72067466503498","7.79635168049479","7.99518260121538","7.75973306272192","7.80750973958779","8.26460020065258","8.30442904249678","7.95659009469581","7.9459899457574","",
"Timor-Leste","TLS","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.84187031","4.26103544","5.28044748","6.00192022","5.64793253","6.96563959","7.30931807","6.47058821","6.86541462","6.99215221","8.5323782","7.59958553","7.69146681","6.94250727","6.80442286","6.40227413","4.99218798","7.26445007","4.9192977","7.46371841","9.59779453","",
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)","TMN","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.25960509272068","4.54220365544495","4.50870349249639","4.33293581322856","4.25235895403159","4.21285880985359","4.20344584328493","4.22807173593136","4.24704015614867","4.90237438557039","4.82013810969733","4.79821725628612","4.84729406232222","4.7690928064106","5.14131412189237","5.59576999729212","5.68439967689311","5.64320608766798","5.16531263326728","5.01452087139383","4.96553146598072","4.8104799620377","4.71450965789969","5.14803513272091","",
"Tonga","TON","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.90389204","3.42501593","3.58957744","3.43583083","4.50741625","4.38560247","5.47225046","4.73330021","6.05759716","3.97380877","4.81632328","4.73990822","8.13786125","4.16768837","5.19583178","4.78137636","5.22591066","5.62952805","6.12240648","5.74527884","5.55919838","7.06254101","7.95276737","7.36037779","",
"South Asia (IDA & IBRD)","TSA","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.87482351524686","4.084068875594","4.0899820190923","3.88553089557589","3.86856198744402","3.72779031080319","3.57308973934196","3.51084763549702","3.51163715690981","3.48075323131367","3.30017600569856","3.22083950063689","3.28505446675371","3.65987146283308","3.53515216737115","3.51918654797091","3.42611411151728","2.92047698852862","2.85201740632584","2.9092236338965","3.25937586475956","3.30046062379793","3.3087387158875","3.26234217340341","",
"Sub-Saharan Africa (IDA & IBRD countries)","TSS","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.89210703053956","4.90534830473164","4.45270466556754","5.40139841379027","5.39227172095903","5.21706322418566","5.13291707106771","5.04082896708838","4.82482972438106","5.2217779015358","5.16452045702776","5.08873463890682","4.91981159126515","4.90179423157196","4.70009330149694","4.92348638335971","4.9993387548547","4.9771165926508","4.67113624517035","4.493857439856","4.86759889049985","5.07287182325784","4.914331492401","4.91844873230529","",
"Trinidad and Tobago","TTO","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.23492479","4.0346489","4.72302485","4.18767118","4.30805206","4.43451166","4.15431976","4.1536026","3.6575706","5.48676443","5.08042908","4.72197914","4.62851572","4.80224705","4.87381697","5.6525383","6.47465849","6.56562996","6.65089417","6.90704823","7.47677326","7.20521307","6.64416027","7.52568626","",
"Tunisia","TUN","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.81271935","4.86132765","5.12036419","5.20888519","5.19890785","5.14555788","5.13109922","5.17542839","5.1644063","5.40595293","5.60950756","6.12299299","6.28984737","6.51394987","6.45006084","6.21339941","6.24778175","6.18557453","5.9375186","6.02461243","7.05612612","7.34183979","7.51270723","7.98537874","",
"Turkiye","TUR","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.59957218","4.88784933","5.06227875","5.01427698","4.9096446","4.89389706","5.14591694","5.23760796","5.21761751","5.49438715","5.02053452","4.6530509","4.44444656","4.37099934","4.32517862","4.11690426","4.28469229","4.17974997","4.12101603","4.35954332","4.61640215","4.56065559","3.70338893","4.27524424","",
"Tuvalu","TUV","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22.2817421","17.96548271","11.83691788","13.70337105","9.33149719","10.06694317","12.17554379","10.45884991","10.33977222","13.0113821","16.21352577","14.74390411","13.87374306","13.80392075","14.52762222","13.44188595","18.32539177","24.45763206","18.42199898","22.22294044","17.88715363","18.57411194","21.28792","27.08968544","",
"Tanzania","TZA","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.41529942","4.23551702","4.68907642","5.34231472","5.7373414","6.32282543","7.598279","6.88427973","5.55704737","5.06306362","5.22392178","5.0559845","5.01779366","4.64643383","4.01492071","3.64969945","3.96350336","4.02325726","4.32775831","4.02347755","3.05028677","3.46963334","3.13497496","3.05201221","",
"Uganda","UGA","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.0827775","5.05208397","4.77136898","4.2991581","4.70022202","5.80516291","6.463305","6.11309004","5.45474958","5.78845549","6.80890226","6.6959095","6.10853958","5.78252411","5.33653069","4.99643135","5.01553297","3.99852037","4.02153397","3.79341364","5.23865509","5.47374916","4.45071125","4.23600149","",
"Ukraine","UKR","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.30685186","5.72534418","5.99220037","6.54574108","6.16856956","6.3461585","6.4171896","6.01776791","5.49754429","6.60991716","6.81387615","6.81669855","7.11789227","6.94358015","7.19506168","7.78352833","7.55205393","7.44610357","7.52051353","7.09389353","7.56217051","8.2027483","","","",
"Upper middle income","UMC","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.24439663062953","5.20655149462777","5.06350826650179","5.15403687778791","5.13194368466793","5.15593949292528","5.08145420574771","5.00561488411211","5.02271308816462","5.41805052334427","5.24935530277537","5.23026521149356","5.26691540463249","5.32313774648677","5.39932617135206","5.51990266156455","5.54101949543898","5.61782808159457","5.54726917452903","5.64364694319073","5.88471459119753","5.72215945933347","5.98352465416342","6.0803456327193","",
"Uruguay","URY","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.17182446","9.75702","9.64023018","9.57667351","8.26618195","7.72390509","7.70998907","7.46167231","8.09081745","7.91611385","7.87757301","7.91521358","8.03330803","8.0844841","8.038908","8.25703716","8.63852501","8.71702194","8.9001112","9.240695","9.08774948","8.91955471","8.89015961","9.01887608","",
"United States","USA","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.49002075","13.16817093","13.99535275","14.50557518","14.55123138","14.57946205","14.70878792","14.91832542","15.20723629","16.20067596","16.19722366","16.14000511","16.11975479","15.95227051","16.1415844","16.40155411","16.69203949","16.63827515","16.51312637","16.54486084","18.51597404","17.35207748","16.52875137","16.69414902","",
"Uzbekistan","UZB","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.13293362","5.23737431","5.14164925","5.1882515","4.84063768","4.781991","4.75141335","4.54267979","4.70447445","4.79649639","5.29938841","5.26245499","5.54822111","5.71896601","4.43092394","4.73596573","4.71504498","4.30888557","4.55261564","4.83520985","6.08597755","6.92742586","6.61703825","6.74312878","",
"St. Vincent and the Grenadines","VCT","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.98284125","4.01057482","4.08079481","3.96341038","3.8710556","3.83410811","3.6556716","3.82213306","3.8878386","4.09299564","4.30325222","4.23327732","4.46855974","4.23780632","4.17431307","4.11605787","4.09760141","4.23171329","4.25346231","4.26063251","4.87071276","5.26607132","4.6054697","4.43696308","",
"Venezuela, RB","VEN","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.41691327","2.18563724","4.11615133","4.1022191","4.55045986","3.77611423","",
"British Virgin Islands","VGB","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Virgin Islands (U.S.)","VIR","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Viet Nam","VNM","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.10752726","4.80107498","3.87075853","3.94229889","4.08791971","4.31821251","4.56979847","4.62917614","4.36028337","4.48502922","5.07146072","4.97468519","5.00178242","4.41233158","4.69078779","4.71140909","4.86994743","4.99014759","5.02678823","4.97407484","4.33219814","4.53792429","4.53809595","4.56109476","",
"Vanuatu","VUT","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.30683255","3.38728333","3.90437746","3.50691938","3.53991532","3.30490398","3.32229328","3.10786796","3.13883376","3.25181413","3.52637076","3.59770703","3.93631458","4.39240074","3.64018846","4.1583128","2.98904061","2.88118052","3.44049001","3.49615431","4.12128973","4.58828115","4.05895281","4.1186676","",
"World","WLD","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.60304663217149","8.98896584405639","9.33545387806584","9.48391506493329","9.37553716356426","9.30561642279736","9.22000438181141","9.05948817922386","9.05522400719248","9.78791191867395","9.45410408125716","9.31126500492101","9.32288601302215","9.2863761788578","9.38843591008851","9.65618515870843","9.77528230186839","9.65259026022703","9.56314080345822","9.67575984085574","10.714958327572","10.2589567439461","9.96604629867977","10.0162846684385","",
"Samoa","WSM","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.28232527","3.81804991","4.49205494","4.17237139","4.52578545","4.63365459","4.88451385","4.7446332","4.53258085","5.12732029","5.15268326","5.38357162","4.9883461","6.21823883","6.36147165","6.01321936","5.63959885","5.16343021","4.77525806","5.64761591","6.09105825","7.19651461","6.93412352","6.78103304","",
"Kosovo","XKX","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Yemen, Rep.","YEM","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.66606569","4.94514799","4.83237982","5.75758314","5.5144043","5.20585251","5.52930164","5.82077599","5.76191616","5.98619986","5.15932894","4.7695322","5.19593525","4.96083164","5.8377471","6.49017286","7.71249437","8.14723873","9.08948231","10.97374439","11.6478138","9.44125366","8.81763458","9.69559193","",
"South Africa","ZAF","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.3366189","7.12327909","6.67774487","7.04098177","6.938416","6.86216164","6.87650871","6.90510845","7.14832258","7.64941454","7.79358244","7.94434404","8.00428867","8.10322285","7.87136555","8.05304241","8.07959366","7.97711372","8.0819664","8.24652863","9.02174091","8.6645031","8.74512291","8.90966797","",
"Zambia","ZMB","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.12029076","4.77853632","5.88845205","5.99553585","5.46587515","6.33088684","5.5774231","4.55994081","4.49370766","5.22568512","4.13426876","3.95913363","4.04541731","4.57390451","3.82924223","4.42974281","4.46923161","4.78156233","4.76996708","6.75330257","6.3067441","6.63951397","5.21042967","5.97841072","",
"Zimbabwe","ZWE","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.47575283","8.081707","6.91838741","7.11022186","8.1335125","7.45204067","7.25845575","6.17448902","4.67327976","3.23268151","2.95440102","2.67111874","3.39519501","2.92601609","",
